time_s,Z,N,E,H
24.68,10.946867,-623.123333,-1927.838867,5601.081467
24.69,15.946867,-620.123333,-1920.838867,5673.081467
24.70,19.946867,-622.123333,-1920.838867,5736.081467
24.71,19.946867,-624.123333,-1910.838867,5789.081467
24.72,22.946867,-626.123333,-1916.838867,5834.081467
24.73,25.946867,-628.123333,-1913.838867,5881.081467
24.74,28.946867,-623.123333,-1905.838867,5923.081467
24.75,25.946867,-627.123333,-1899.838867,5954.081467
24.76,29.946867,-626.123333,-1894.838867,5974.081467
24.77,33.946867,-625.123333,-1887.838867,5978.081467
24.78,35.946867,-622.123333,-1885.838867,5967.081467
24.79,43.946867,-628.123333,-1876.838867,5947.081467
24.80,45.946867,-627.123333,-1877.838867,5913.081467
24.81,41.946867,-637.123333,-1873.838867,5873.081467
24.82,44.946867,-638.123333,-1872.838867,5822.081467
24.83,43.946867,-645.123333,-1863.838867,5759.081467
24.84,49.946867,-636.123333,-1853.838867,5681.081467
24.85,49.946867,-644.123333,-1847.838867,5590.081467
24.86,46.946867,-647.123333,-1845.838867,5488.081467
24.87,49.946867,-646.123333,-1839.838867,5382.081467
24.88,56.946867,-655.123333,-1827.838867,5276.081467
24.89,57.946867,-652.123333,-1825.838867,5160.081467
24.90,57.946867,-655.123333,-1822.838867,5032.081467
24.91,54.946867,-659.123333,-1817.838867,4891.081467
24.92,61.946867,-647.123333,-1806.838867,4732.081467
24.93,62.946867,-650.123333,-1794.838867,4554.081467
24.94,70.946867,-648.123333,-1788.838867,4367.081467
24.95,67.946867,-650.123333,-1779.838867,4164.081467
24.96,75.946867,-642.123333,-1773.838867,3948.081467
24.97,78.946867,-641.123333,-1768.838867,3727.081467
24.98,81.946867,-641.123333,-1762.838867,3497.081467
24.99,80.946867,-635.123333,-1749.838867,3267.081467
25.00,84.946867,-630.123333,-1749.838867,3019.081467
25.01,84.946867,-627.123333,-1744.838867,2760.081467
25.02,95.946867,-622.123333,-1739.838867,2503.081467
25.03,94.946867,-618.123333,-1732.838867,2234.081467
25.04,99.946867,-612.123333,-1734.838867,1961.081467
25.05,104.946867,-609.123333,-1723.838867,1674.081467
25.06,101.946867,-606.123333,-1713.838867,1388.081467
25.07,104.946867,-604.123333,-1707.838867,1091.081467
25.08,106.946867,-598.123333,-1700.838867,785.081467
25.09,100.946867,-596.123333,-1684.838867,473.081467
25.10,110.946867,-590.123333,-1676.838867,154.081467
25.11,113.946867,-586.123333,-1671.838867,-158.918533
25.12,110.946867,-595.123333,-1658.838867,-471.918533
25.13,104.946867,-595.123333,-1653.838867,-779.918533
25.14,110.946867,-595.123333,-1644.838867,-1092.918533
25.15,112.946867,-605.123333,-1636.838867,-1400.918533
25.16,109.946867,-607.123333,-1627.838867,-1702.918533
25.17,109.946867,-602.123333,-1610.838867,-2006.918533
25.18,102.946867,-600.123333,-1604.838867,-2304.918533
25.19,103.946867,-607.123333,-1590.838867,-2603.918533
25.20,106.946867,-606.123333,-1571.838867,-2899.918533
25.21,103.946867,-606.123333,-1556.838867,-3204.918533
25.22,104.946867,-618.123333,-1554.838867,-3511.918533
25.23,100.946867,-621.123333,-1541.838867,-3809.918533
25.24,97.946867,-624.123333,-1536.838867,-4102.918533
25.25,100.946867,-627.123333,-1522.838867,-4393.918533
25.26,98.946867,-630.123333,-1515.838867,-4674.918533
25.27,95.946867,-632.123333,-1499.838867,-4949.918533
25.28,95.946867,-640.123333,-1493.838867,-5218.918533
25.29,90.946867,-640.123333,-1481.838867,-5485.918533
25.30,83.946867,-641.123333,-1476.838867,-5761.918533
25.31,90.946867,-649.123333,-1468.838867,-6036.918533
25.32,86.946867,-656.123333,-1458.838867,-6311.918533
25.33,80.946867,-658.123333,-1459.838867,-6585.918533
25.34,79.946867,-663.123333,-1451.838867,-6852.918533
25.35,80.946867,-671.123333,-1441.838867,-7119.918533
25.36,86.946867,-683.123333,-1443.838867,-7380.918533
25.37,84.946867,-690.123333,-1436.838867,-7633.918533
25.38,76.946867,-699.123333,-1438.838867,-7878.918533
25.39,72.946867,-712.123333,-1438.838867,-8117.918533
25.40,71.946867,-719.123333,-1437.838867,-8343.918533
25.41,68.946867,-729.123333,-1436.838867,-8566.918533
25.42,70.946867,-737.123333,-1427.838867,-8784.918533
25.43,70.946867,-746.123333,-1427.838867,-9008.918533
25.44,73.946867,-754.123333,-1426.838867,-9229.918533
25.45,68.946867,-763.123333,-1426.838867,-9450.918533
25.46,73.946867,-773.123333,-1420.838867,-9659.918533
25.47,69.946867,-789.123333,-1425.838867,-9870.918533
25.48,71.946867,-801.123333,-1421.838867,-10071.918533
25.49,74.946867,-814.123333,-1423.838867,-10264.918533
25.50,73.946867,-820.123333,-1430.838867,-10449.918533
25.51,71.946867,-833.123333,-1413.838867,-10641.918533
25.52,71.946867,-850.123333,-1416.838867,-10825.918533
25.53,74.946867,-860.123333,-1407.838867,-11002.918533
25.54,78.946867,-865.123333,-1401.838867,-11174.918533
25.55,78.946867,-878.123333,-1409.838867,-11343.918533
25.56,77.946867,-883.123333,-1394.838867,-11502.918533
25.57,75.946867,-891.123333,-1387.838867,-11658.918533
25.58,74.946867,-897.123333,-1387.838867,-11815.918533
25.59,75.946867,-905.123333,-1383.838867,-11963.918533
25.60,75.946867,-913.123333,-1379.838867,-12101.918533
25.61,75.946867,-921.123333,-1384.838867,-12232.918533
25.62,71.946867,-931.123333,-1384.838867,-12352.918533
25.63,71.946867,-935.123333,-1391.838867,-12467.918533
25.64,64.946867,-944.123333,-1384.838867,-12569.918533
25.65,64.946867,-956.123333,-1378.838867,-12655.918533
25.66,63.946867,-962.123333,-1375.838867,-12719.918533
25.67,59.946867,-967.123333,-1374.838867,-12773.918533
25.68,52.946867,-976.123333,-1368.838867,-12811.918533
25.69,47.946867,-986.123333,-1377.838867,-12845.918533
25.70,50.946867,-998.123333,-1371.838867,-12869.918533
25.71,46.946867,-1006.123333,-1379.838867,-12875.918533
25.72,41.946867,-1014.123333,-1381.838867,-12868.918533
25.73,41.946867,-1027.123333,-1376.838867,-12847.918533
25.74,37.946867,-1036.123333,-1376.838867,-12809.918533
25.75,35.946867,-1051.123333,-1372.838867,-12751.918533
25.76,31.946867,-1063.123333,-1373.838867,-12674.918533
25.77,29.946867,-1073.123333,-1373.838867,-12584.918533
25.78,28.946867,-1094.123333,-1368.838867,-12476.918533
25.79,21.946867,-1111.123333,-1367.838867,-12350.918533
25.80,20.946867,-1120.123333,-1371.838867,-12212.918533
25.81,15.946867,-1138.123333,-1370.838867,-12063.918533
25.82,13.946867,-1145.123333,-1379.838867,-11909.918533
25.83,14.946867,-1155.123333,-1379.838867,-11739.918533
25.84,7.946867,-1157.123333,-1384.838867,-11567.918533
25.85,12.946867,-1162.123333,-1382.838867,-11398.918533
25.86,10.946867,-1181.123333,-1379.838867,-11227.918533
25.87,5.946867,-1189.123333,-1389.838867,-11054.918533
25.88,8.946867,-1198.123333,-1388.838867,-10881.918533
25.89,12.946867,-1206.123333,-1389.838867,-10707.918533
25.90,6.946867,-1212.123333,-1399.838867,-10530.918533
25.91,4.946867,-1211.123333,-1394.838867,-10347.918533
25.92,4.946867,-1212.123333,-1404.838867,-10166.918533
25.93,2.946867,-1214.123333,-1409.838867,-9988.918533
25.94,3.946867,-1215.123333,-1411.838867,-9814.918533
25.95,6.946867,-1217.123333,-1424.838867,-9647.918533
25.96,2.946867,-1221.123333,-1427.838867,-9475.918533
25.97,5.946867,-1216.123333,-1447.838867,-9306.918533
25.98,-0.053133,-1211.123333,-1452.838867,-9141.918533
25.99,4.946867,-1210.123333,-1455.838867,-8977.918533
26.00,-1.053133,-1206.123333,-1470.838867,-8824.918533
26.01,-0.053133,-1205.123333,-1479.838867,-8668.918533
26.02,-1.053133,-1203.123333,-1488.838867,-8519.918533
26.03,0.946867,-1199.123333,-1490.838867,-8375.918533
26.04,-3.053133,-1194.123333,-1499.838867,-8233.918533
26.05,-2.053133,-1197.123333,-1514.838867,-8089.918533
26.06,-7.053133,-1184.123333,-1518.838867,-7948.918533
26.07,-2.053133,-1184.123333,-1529.838867,-7810.918533
26.08,-12.053133,-1179.123333,-1544.838867,-7682.918533
26.09,-8.053133,-1172.123333,-1548.838867,-7557.918533
26.10,-4.053133,-1162.123333,-1563.838867,-7451.918533
26.11,-5.053133,-1155.123333,-1574.838867,-7354.918533
26.12,-11.053133,-1156.123333,-1594.838867,-7265.918533
26.13,-9.053133,-1145.123333,-1599.838867,-7176.918533
26.14,-10.053133,-1142.123333,-1601.838867,-7094.918533
26.15,-11.053133,-1137.123333,-1615.838867,-7022.918533
26.16,-9.053133,-1141.123333,-1623.838867,-6959.918533
26.17,-17.053133,-1128.123333,-1636.838867,-6893.918533
26.18,-15.053133,-1121.123333,-1643.838867,-6821.918533
26.19,-14.053133,-1110.123333,-1649.838867,-6755.918533
26.20,-20.053133,-1108.123333,-1652.838867,-6696.918533
26.21,-23.053133,-1098.123333,-1662.838867,-6632.918533
26.22,-22.053133,-1089.123333,-1676.838867,-6569.918533
26.23,-19.053133,-1081.123333,-1684.838867,-6514.918533
26.24,-22.053133,-1076.123333,-1688.838867,-6457.918533
26.25,-23.053133,-1064.123333,-1702.838867,-6398.918533
26.26,-29.053133,-1053.123333,-1710.838867,-6343.918533
26.27,-30.053133,-1044.123333,-1707.838867,-6301.918533
26.28,-28.053133,-1037.123333,-1726.838867,-6254.918533
26.29,-30.053133,-1031.123333,-1724.838867,-6203.918533
26.30,-32.053133,-1026.123333,-1737.838867,-6158.918533
26.31,-35.053133,-1021.123333,-1746.838867,-6122.918533
26.32,-35.053133,-1011.123333,-1750.838867,-6096.918533
26.33,-34.053133,-1001.123333,-1755.838867,-6076.918533
26.34,-41.053133,-991.123333,-1770.838867,-6063.918533
26.35,-42.053133,-983.123333,-1776.838867,-6066.918533
26.36,-43.053133,-974.123333,-1782.838867,-6072.918533
26.37,-44.053133,-965.123333,-1803.838867,-6086.918533
26.38,-41.053133,-961.123333,-1810.838867,-6104.918533
26.39,-40.053133,-951.123333,-1818.838867,-6128.918533
26.40,-44.053133,-942.123333,-1825.838867,-6153.918533
26.41,-45.053133,-931.123333,-1828.838867,-6183.918533
26.42,-41.053133,-927.123333,-1840.838867,-6206.918533
26.43,-46.053133,-916.123333,-1840.838867,-6223.918533
26.44,-44.053133,-908.123333,-1856.838867,-6235.918533
26.45,-46.053133,-899.123333,-1861.838867,-6247.918533
26.46,-47.053133,-885.123333,-1876.838867,-6252.918533
26.47,-52.053133,-878.123333,-1880.838867,-6255.918533
26.48,-48.053133,-858.123333,-1896.838867,-6245.918533
26.49,-46.053133,-848.123333,-1891.838867,-6231.918533
26.50,-50.053133,-835.123333,-1895.838867,-6211.918533
26.51,-49.053133,-827.123333,-1906.838867,-6184.918533
26.52,-48.053133,-810.123333,-1911.838867,-6142.918533
26.53,-48.053133,-791.123333,-1924.838867,-6102.918533
26.54,-44.053133,-779.123333,-1931.838867,-6049.918533
26.55,-51.053133,-764.123333,-1931.838867,-5986.918533
26.56,-49.053133,-753.123333,-1930.838867,-5909.918533
26.57,-50.053133,-738.123333,-1941.838867,-5822.918533
26.58,-47.053133,-732.123333,-1942.838867,-5732.918533
26.59,-45.053133,-713.123333,-1939.838867,-5635.918533
26.60,-40.053133,-705.123333,-1955.838867,-5531.918533
26.61,-45.053133,-696.123333,-1957.838867,-5418.918533
26.62,-42.053133,-681.123333,-1967.838867,-5292.918533
26.63,-40.053133,-674.123333,-1977.838867,-5156.918533
26.64,-32.053133,-657.123333,-1980.838867,-5011.918533
26.65,-40.053133,-652.123333,-1980.838867,-4862.918533
26.66,-37.053133,-641.123333,-1998.838867,-4708.918533
26.67,-36.053133,-635.123333,-1986.838867,-4548.918533
26.68,-36.053133,-623.123333,-1991.838867,-4384.918533
26.69,-36.053133,-619.123333,-2003.838867,-4216.918533
26.70,-28.053133,-613.123333,-2003.838867,-4036.918533
26.71,-33.053133,-604.123333,-2008.838867,-3850.918533
26.72,-41.053133,-603.123333,-2016.838867,-3658.918533
26.73,-38.053133,-594.123333,-2018.838867,-3458.918533
26.74,-38.053133,-597.123333,-2039.838867,-3258.918533
26.75,-39.053133,-589.123333,-2040.838867,-3060.918533
26.76,-33.053133,-589.123333,-2043.838867,-2862.918533
26.77,-33.053133,-598.123333,-2045.838867,-2663.918533
26.78,-36.053133,-595.123333,-2051.838867,-2454.918533
26.79,-40.053133,-589.123333,-2040.838867,-2246.918533
26.80,-38.053133,-587.123333,-2042.838867,-2043.918533
26.81,-36.053133,-591.123333,-2046.838867,-1838.918533
26.82,-36.053133,-594.123333,-2049.838867,-1641.918533
26.83,-33.053133,-591.123333,-2063.838867,-1447.918533
26.84,-36.053133,-592.123333,-2050.838867,-1258.918533
26.85,-37.053133,-596.123333,-2048.838867,-1069.918533
26.86,-36.053133,-602.123333,-2054.838867,-876.918533
26.87,-37.053133,-601.123333,-2036.838867,-681.918533
26.88,-36.053133,-604.123333,-2040.838867,-493.918533
26.89,-34.053133,-605.123333,-2047.838867,-320.918533
26.90,-35.053133,-604.123333,-2033.838867,-144.918533
26.91,-34.053133,-603.123333,-2026.838867,27.081467
26.92,-39.053133,-604.123333,-2028.838867,191.081467
26.93,-36.053133,-608.123333,-2016.838867,357.081467
26.94,-41.053133,-610.123333,-2010.838867,525.081467
26.95,-40.053133,-610.123333,-2008.838867,681.081467
26.96,-47.053133,-607.123333,-1997.838867,839.081467
26.97,-46.053133,-609.123333,-1976.838867,998.081467
26.98,-39.053133,-608.123333,-1966.838867,1159.081467
26.99,-45.053133,-605.123333,-1959.838867,1318.081467
27.00,-48.053133,-604.123333,-1954.838867,1476.081467
27.01,-48.053133,-604.123333,-1940.838867,1643.081467
27.02,-43.053133,-606.123333,-1933.838867,1811.081467
27.03,-50.053133,-606.123333,-1915.838867,1980.081467
27.04,-55.053133,-608.123333,-1902.838867,2160.081467
27.05,-55.053133,-609.123333,-1889.838867,2341.081467
27.06,-54.053133,-608.123333,-1873.838867,2518.081467
27.07,-60.053133,-612.123333,-1869.838867,2692.081467
27.08,-65.053133,-611.123333,-1858.838867,2872.081467
27.09,-59.053133,-621.123333,-1843.838867,3058.081467
27.10,-61.053133,-624.123333,-1839.838867,3237.081467
27.11,-61.053133,-629.123333,-1824.838867,3418.081467
27.12,-61.053133,-637.123333,-1809.838867,3597.081467
27.13,-65.053133,-634.123333,-1798.838867,3777.081467
27.14,-73.053133,-645.123333,-1787.838867,3952.081467
27.15,-70.053133,-651.123333,-1775.838867,4124.081467
27.16,-71.053133,-660.123333,-1752.838867,4288.081467
27.17,-71.053133,-664.123333,-1752.838867,4443.081467
27.18,-76.053133,-677.123333,-1732.838867,4596.081467
27.19,-75.053133,-688.123333,-1722.838867,4748.081467
27.20,-75.053133,-699.123333,-1715.838867,4887.081467
27.21,-79.053133,-711.123333,-1696.838867,5017.081467
27.22,-78.053133,-724.123333,-1690.838867,5134.081467
27.23,-77.053133,-746.123333,-1668.838867,5250.081467
27.24,-81.053133,-750.123333,-1661.838867,5357.081467
27.25,-83.053133,-773.123333,-1662.838867,5455.081467
27.26,-81.053133,-789.123333,-1645.838867,5537.081467
27.27,-84.053133,-804.123333,-1638.838867,5604.081467
27.28,-80.053133,-825.123333,-1629.838867,5658.081467
27.29,-82.053133,-832.123333,-1617.838867,5700.081467
27.30,-86.053133,-849.123333,-1611.838867,5722.081467
27.31,-87.053133,-870.123333,-1601.838867,5730.081467
27.32,-84.053133,-891.123333,-1599.838867,5730.081467
27.33,-84.053133,-894.123333,-1588.838867,5715.081467
27.34,-81.053133,-916.123333,-1583.838867,5687.081467
27.35,-84.053133,-929.123333,-1579.838867,5650.081467
27.36,-85.053133,-951.123333,-1575.838867,5595.081467
27.37,-78.053133,-967.123333,-1566.838867,5537.081467
27.38,-79.053133,-984.123333,-1566.838867,5470.081467
27.39,-79.053133,-998.123333,-1556.838867,5386.081467
27.40,-74.053133,-1016.123333,-1543.838867,5285.081467
27.41,-77.053133,-1028.123333,-1534.838867,5172.081467
27.42,-75.053133,-1042.123333,-1533.838867,5045.081467
27.43,-72.053133,-1055.123333,-1527.838867,4908.081467
27.44,-70.053133,-1069.123333,-1513.838867,4770.081467
27.45,-64.053133,-1085.123333,-1505.838867,4631.081467
27.46,-63.053133,-1093.123333,-1498.838867,4487.081467
27.47,-61.053133,-1105.123333,-1497.838867,4344.081467
27.48,-63.053133,-1119.123333,-1486.838867,4202.081467
27.49,-61.053133,-1125.123333,-1477.838867,4063.081467
27.50,-56.053133,-1134.123333,-1471.838867,3922.081467
27.51,-62.053133,-1138.123333,-1473.838867,3786.081467
27.52,-56.053133,-1147.123333,-1461.838867,3657.081467
27.53,-49.053133,-1150.123333,-1466.838867,3527.081467
27.54,-50.053133,-1157.123333,-1458.838867,3408.081467
27.55,-50.053133,-1160.123333,-1446.838867,3282.081467
27.56,-46.053133,-1165.123333,-1448.838867,3154.081467
27.57,-46.053133,-1168.123333,-1443.838867,3035.081467
27.58,-46.053133,-1169.123333,-1437.838867,2919.081467
27.59,-47.053133,-1172.123333,-1436.838867,2807.081467
27.60,-46.053133,-1173.123333,-1436.838867,2699.081467
27.61,-49.053133,-1172.123333,-1431.838867,2598.081467
27.62,-44.053133,-1165.123333,-1427.838867,2498.081467
27.63,-44.053133,-1172.123333,-1423.838867,2407.081467
27.64,-46.053133,-1168.123333,-1418.838867,2320.081467
27.65,-40.053133,-1167.123333,-1419.838867,2233.081467
27.66,-46.053133,-1166.123333,-1408.838867,2157.081467
27.67,-47.053133,-1165.123333,-1407.838867,2088.081467
27.68,-41.053133,-1159.123333,-1409.838867,2033.081467
27.69,-38.053133,-1155.123333,-1400.838867,1977.081467
27.70,-39.053133,-1148.123333,-1403.838867,1926.081467
27.71,-41.053133,-1140.123333,-1391.838867,1870.081467
27.72,-42.053133,-1138.123333,-1385.838867,1819.081467
27.73,-38.053133,-1135.123333,-1398.838867,1768.081467
27.74,-38.053133,-1122.123333,-1380.838867,1732.081467
27.75,-40.053133,-1118.123333,-1381.838867,1706.081467
27.76,-41.053133,-1107.123333,-1384.838867,1682.081467
27.77,-39.053133,-1094.123333,-1386.838867,1673.081467
27.78,-41.053133,-1083.123333,-1377.838867,1656.081467
27.79,-40.053133,-1072.123333,-1394.838867,1646.081467
27.80,-47.053133,-1062.123333,-1391.838867,1643.081467
27.81,-42.053133,-1049.123333,-1390.838867,1640.081467
27.82,-44.053133,-1035.123333,-1392.838867,1636.081467
27.83,-46.053133,-1031.123333,-1398.838867,1637.081467
27.84,-46.053133,-1009.123333,-1400.838867,1645.081467
27.85,-51.053133,-992.123333,-1413.838867,1657.081467
27.86,-52.053133,-977.123333,-1415.838867,1667.081467
27.87,-58.053133,-963.123333,-1426.838867,1677.081467
27.88,-54.053133,-947.123333,-1432.838867,1685.081467
27.89,-56.053133,-926.123333,-1433.838867,1703.081467
27.90,-57.053133,-908.123333,-1437.838867,1719.081467
27.91,-54.053133,-888.123333,-1450.838867,1736.081467
27.92,-62.053133,-877.123333,-1451.838867,1758.081467
27.93,-55.053133,-848.123333,-1452.838867,1788.081467
27.94,-58.053133,-833.123333,-1460.838867,1815.081467
27.95,-55.053133,-816.123333,-1472.838867,1843.081467
27.96,-61.053133,-792.123333,-1477.838867,1884.081467
27.97,-63.053133,-777.123333,-1488.838867,1922.081467
27.98,-65.053133,-755.123333,-1487.838867,1958.081467
27.99,-70.053133,-741.123333,-1498.838867,1992.081467
28.00,-66.053133,-721.123333,-1499.838867,2035.081467
28.01,-70.053133,-705.123333,-1511.838867,2073.081467
28.02,-73.053133,-695.123333,-1510.838867,2121.081467
28.03,-75.053133,-681.123333,-1514.838867,2160.081467
28.04,-77.053133,-661.123333,-1524.838867,2199.081467
28.05,-76.053133,-639.123333,-1527.838867,2227.081467
28.06,-78.053133,-627.123333,-1531.838867,2251.081467
28.07,-81.053133,-605.123333,-1536.838867,2266.081467
28.08,-85.053133,-594.123333,-1541.838867,2279.081467
28.09,-90.053133,-575.123333,-1546.838867,2296.081467
28.10,-89.053133,-560.123333,-1549.838867,2303.081467
28.11,-93.053133,-550.123333,-1559.838867,2304.081467
28.12,-91.053133,-538.123333,-1557.838867,2294.081467
28.13,-96.053133,-529.123333,-1559.838867,2273.081467
28.14,-95.053133,-505.123333,-1563.838867,2236.081467
28.15,-93.053133,-495.123333,-1560.838867,2184.081467
28.16,-94.053133,-488.123333,-1563.838867,2117.081467
28.17,-93.053133,-476.123333,-1580.838867,2041.081467
