time_s,Z,N,E,H
54.58,-0.1618,0.1828,0.1226,0.3237
54.6,0.1804,0.0091,0.1893,-0.0847
54.62,-0.0733,-0.0868,-0.1647,-0.2635
54.64,-0.0428,0.0062,0.1255,0.0855
54.66,-0.0203,0.226,0.2379,0.0761
54.68,0.2168,0.1851,-0.2142,-0.0503
54.7,-0.272,-0.0062,-0.2411,-0.1035
54.72,0.3144,0.0553,0.0016,-0.1104
54.74,0.0212,-0.1284,0.034,-0.1005
54.76,0.1182,0.0559,0.006,0.0337
54.78,0.0889,0.1561,0.1245,-0.1399
54.8,-0.0689,-0.0256,-0.0987,-0.0705
54.82,0.2086,0.0407,0.1237,0.085
54.84,-0.2898,-0.1743,0.1236,0.1071
54.86,0.1056,0.1056,0.2006,0.0643
54.88,-0.1603,-0.097,0.0718,0.0641
54.9,-0.0088,0.1148,0.0679,-0.2058
54.92,-0.1026,-0.016,0.117,0.1254
54.94,-0.1752,-0.0685,-0.038,-0.245
54.96,-0.0501,-0.0691,-0.0951,-0.35
54.98,-0.0728,-0.109,-0.0815,0.0199
55.0,0.1326,0.0905,-0.0058,-0.0966
55.02,-0.1527,-0.0947,-0.0843,0.0056
55.04,0.1317,-0.0121,0.1575,0.0901
55.06,-0.0547,0.0439,-0.0639,0.2637
55.08,-0.22,-0.0294,-0.0437,0.0131
55.1,-0.0146,-0.2326,0.0521,0.2841
55.12,0.0967,0.1683,0.2355,-0.1446
55.14,-0.0537,-0.2625,-0.1163,-0.041
55.16,-0.0847,-0.1687,0.1917,-0.1011
55.18,-0.1208,0.0872,-0.0579,0.0987
55.2,-0.137,0.1454,0.1478,0.1646
55.22,0.0068,-0.031,-0.0375,0.1879
55.24,-0.1628,0.0124,0.0134,-0.3622
55.26,-0.212,-0.0546,-0.0923,0.2351
55.28,0.1646,0.0659,0.0599,-0.1146
55.3,-0.1732,0.0399,0.1273,0.1747
55.32,0.0544,-0.2675,-0.0585,0.2247
55.34,0.0325,-0.0975,-0.0927,-0.0458
55.36,-0.0387,-0.0528,0.0762,0.0257
55.38,-0.0267,-0.11,-0.1633,-0.0786
55.4,0.1077,0.1448,-0.0635,0.0064
55.42,-0.4477,0.0131,-0.0621,0.1171
55.44,0.2696,-0.0581,0.0143,-0.1395
55.46,0.0282,0.0298,-0.1723,0.1021
55.48,0.1872,-0.148,-0.0752,-0.1107
55.5,0.2467,-0.0197,0.0196,0.0736
55.52,0.1157,0.0264,0.1649,-0.3453
55.54,0.1169,0.0297,-0.1646,0.0517
55.56,0.1072,0.1134,-0.0527,-0.0755
55.58,-0.1788,0.0397,0.1006,0.0121
55.6,0.0215,0.0696,0.1454,-0.2164
55.62,0.0753,-0.03,-0.1175,0.3621
55.64,-0.1434,0.0976,0.0802,-0.1655
55.66,0.0984,0.0631,-0.1761,0.0456
55.68,-0.0121,0.1439,0.1606,-0.2383
55.7,0.177,0.0135,0.0771,-0.0341
55.72,-0.1715,0.2081,-0.0008,-0.0452
55.74,0.0593,-0.1498,-0.0919,-0.153
55.76,0.0719,0.1718,0.069,-0.0269
55.78,0.2458,-0.0488,-0.0959,0.3568
55.8,0.0182,-0.1666,0.0262,0.0566
55.82,-0.0949,-0.0707,-0.1433,0.076
55.84,0.2785,-0.1121,-0.093,-0.0845
55.86,0.0206,-0.1408,0.0907,-0.1154
55.88,0.2114,0.0542,0.0976,0.043
55.9,0.0162,-0.0649,0.1153,-0.0017
55.92,0.1848,0.0127,0.0399,-0.0163
55.94,-0.3032,0.0196,-0.1401,0.0165
55.96,-0.0211,0.1393,-0.1941,-0.1085
55.98,-0.1235,-0.0901,0.1327,0.134
56.0,0.2565,-0.1479,-0.0432,0.1651
56.02,0.0887,-0.0962,0.2119,-0.5492
56.04,0.2022,0.1552,0.2,0.0725
56.06,-0.1605,0.1127,-0.1494,0.092
56.08,-0.1256,-0.0147,0.1023,0.0098
56.1,0.1024,0.1424,-0.0391,0.0304
56.12,-0.0691,-0.1241,0.0301,-0.0599
56.14,-0.1924,-0.1457,0.1683,0.016
56.16,-0.1178,0.1375,0.0166,0.0473
56.18,-0.0292,-0.1333,-0.1217,-0.0239
56.2,-0.0348,0.0633,-0.1499,0.2659
56.22,-0.2176,-0.0593,-0.0236,-0.1341
56.24,-0.1031,-0.1776,0.0968,0.189
56.26,0.0376,0.1544,-0.0557,-0.0861
56.28,-0.0804,0.209,0.0042,-0.2273
56.3,0.0056,-0.107,0.0356,-0.182
56.32,-0.0479,0.0892,-0.1324,-0.15
56.34,0.002,0.0474,-0.2042,0.0224
56.36,-0.162,0.0527,-0.1522,-0.3459
56.38,-0.0321,0.1319,-0.1305,0.1417
56.4,0.0229,0.1465,-0.0509,-0.2379
56.42,0.049,-0.1376,0.0581,0.0685
56.44,0.0111,0.0553,-0.0212,0.1032
56.46,0.0302,0.0174,-0.0184,0.0176
56.48,0.1743,-0.1908,0.0134,0.1502
56.5,-0.0789,-0.1735,0.0492,-0.0931
56.52,-0.1577,-0.1007,-0.1456,-0.0097
56.54,-0.1831,0.3156,0.0344,0.3193
56.56,-0.0216,0.0959,0.1628,0.1158
56.58,0.0988,-0.1056,-0.2848,0.1651
56.6,0.0761,-0.0977,-0.1684,0.2426
56.62,-0.0951,0.1109,-0.1196,-0.2856
56.64,-0.1422,-0.0161,-0.0179,-0.4097
56.66,0.1626,-0.1507,0.0024,0.2876
56.68,0.3038,-0.1313,-0.1981,-0.0929
56.7,0.0422,-0.243,0.0036,0.2634
56.72,0.1894,0.0071,0.0333,-0.2054
56.74,0.259,0.1974,0.0858,0.0299
56.76,0.2246,-0.1097,-0.0434,-0.0655
56.78,0.112,-0.1354,-0.0223,0.0781
56.8,0.0583,-0.108,0.0085,0.0205
56.82,0.0012,0.1143,-0.0636,0.2303
56.84,-0.0389,0.1,-0.0334,0.0035
56.86,-0.1026,-0.1233,-0.1131,0.137
56.88,-0.0504,-0.3592,-0.1799,0.199
56.9,0.0107,0.1936,0.1828,0.2357
56.92,-0.0047,-0.0198,-0.0886,0.19
56.94,-0.2492,-0.0141,-0.0881,0.1364
56.96,0.0463,-0.0583,-0.0474,-0.1411
56.98,-0.0221,-0.0086,-0.0336,0.2594
57.0,0.0634,-0.1343,0.0863,0.0272
57.02,-0.1082,0.1444,0.2066,-0.0634
57.04,0.0015,0.0902,-0.0308,-0.1007
57.06,0.067,-0.0231,-0.1289,0.1491
57.08,-0.0904,0.2404,-0.1255,0.2917
57.1,-0.0925,-0.1926,-0.1381,0.0787
57.12,-0.1738,0.2436,0.0344,0.1501
57.14,-0.1024,0.2003,-0.0825,-0.1819
57.16,-0.2848,0.0855,-0.087,0.0586
57.18,-0.0136,-0.1067,-0.0545,-0.0682
57.2,0.0803,-0.0862,-0.0883,-0.1674
57.22,-0.3137,-0.032,-0.0418,0.2045
57.24,0.1685,-0.046,0.1208,0.0059
57.26,0.0836,-0.0723,0.1583,-0.2498
57.28,-0.0737,0.0832,-0.0856,-0.2069
57.3,0.0303,0.0452,0.1347,0.1324
57.32,0.0391,0.0397,0.1134,-0.1251
57.34,0.1003,-0.1097,0.1706,-0.1489
57.36,-0.0856,0.0854,-0.1145,0.2635
57.38,0.0055,0.2633,0.0092,-0.031
57.4,0.2303,0.0654,0.1001,-0.0874
57.42,0.0677,0.1701,0.1389,0.0908
57.44,0.0517,-0.137,0.0035,0.0455
57.46,-0.0133,-0.0602,-0.1264,0.0658
57.48,0.0412,0.0605,-0.0749,0.302
57.5,0.0157,0.1618,0.0586,0.0498
57.52,-0.1076,-0.0016,0.106,0.1783
57.54,-0.2391,0.1438,0.1293,0.038
57.56,0.0306,0.005,-0.0935,0.0358
57.58,-0.1084,-0.1123,0.0404,-0.0156
57.6,0.0083,-0.0169,0.0046,-0.1439
57.62,0.0205,-0.1078,-0.0916,0.1491
57.64,0.0847,0.0938,0.1345,0.0903
57.66,0.0492,0.1064,0.0018,-0.0951
57.68,0.0945,-0.0799,0.147,-0.2397
57.7,0.335,-0.1213,-0.1015,0.0989
57.72,-0.0884,0.2234,-0.2483,-0.1434
57.74,-0.1322,0.0725,-0.0689,0.0756
57.76,-0.0051,-0.0196,-0.0726,0.0696
57.78,0.0056,-0.0529,0.1049,0.3499
57.8,-0.0272,-0.0458,-0.238,0.0587
57.82,0.0844,-0.1523,-0.0151,-0.306
57.84,0.2754,0.0098,0.0933,-0.2926
57.86,-0.0295,0.0734,0.0392,0.0497
57.88,0.2232,-0.1041,-0.2266,0.0847
57.9,0.0047,-0.0775,-0.0866,0.447
57.92,-0.0398,0.112,0.0462,-0.0707
57.94,-0.0521,0.1626,0.0135,0.0455
57.96,0.0035,-0.3099,-0.0094,0.3562
57.98,-0.1254,-0.0505,-0.0083,-0.2024
58.0,0.1367,-0.0119,-0.2135,0.071
58.02,-0.3616,-0.0173,0.1786,0.0638
58.04,-0.1225,0.1094,0.0856,0.2713
58.06,0.0229,-0.1006,-0.1338,0.0797
58.08,-0.0208,0.0811,0.1689,-0.1765
58.1,-0.2673,0.1511,0.023,-0.0056
58.12,0.1682,0.0087,0.007,0.0355
58.14,-0.1271,-0.1718,0.1496,-0.0285
58.16,0.1072,-0.1821,0.0335,0.106
58.18,-0.1292,0.0439,0.0576,-0.0885
58.2,0.2937,0.03,0.1598,0.3111
58.22,0.0705,0.0036,0.0332,-0.0155
58.24,0.0531,-0.0865,-0.1503,0.1191
58.26,0.2146,0.2209,-0.039,0.096
58.28,0.0469,0.1589,0.1291,-0.1814
58.3,-0.0626,-0.1512,0.1852,0.2421
58.32,-0.3333,-0.2677,0.0512,-0.0576
58.34,-0.1942,-0.1619,-0.2001,-0.0485
58.36,-0.2909,0.1659,0.1086,-0.0907
58.38,-0.2493,-0.1479,0.0604,-0.1965
58.4,-0.3102,-0.302,-0.2526,0.1223
58.42,-0.4243,-0.1168,-0.2226,-0.5956
58.44,-0.326,-0.4128,-0.0532,-0.1902
58.46,-0.4417,-0.4256,-0.3318,-0.598
58.48,-0.3485,-0.5081,-0.3726,-0.2907
58.5,-0.528,-0.4025,-0.1642,-0.6974
58.52,-0.5121,-0.4635,-0.3457,-0.1841
58.54,-0.4393,-0.4023,-0.2692,-0.4118
58.56,-0.3511,-0.3165,-0.1562,0.011
58.58,-0.4868,-0.2691,-0.0989,-0.2724
58.6,-0.347,-0.2372,-0.1958,-0.3868
58.62,-0.0421,-0.1536,-0.3032,-0.0462
58.64,-0.16,-0.0594,-0.0357,0.0125
58.66,0.1094,0.0617,0.3868,0.0205
58.68,0.4483,0.3195,0.3585,0.4155
58.7,0.7742,0.4679,0.3274,0.5515
58.72,0.728,0.292,0.4418,0.8574
58.74,0.9337,0.6491,0.6269,1.1353
58.76,1.0658,0.7019,0.552,0.8119
58.78,1.2588,0.8919,0.9559,1.1577
58.8,0.8987,0.7674,0.9044,1.1187
58.82,1.2681,0.7104,0.6436,1.1088
58.84,0.9257,0.8738,0.7239,0.9981
58.86,0.9929,0.6041,0.4592,0.6466
58.88,0.5737,0.5451,0.3945,0.4732
58.9,0.444,0.2787,0.3364,0.3978
58.92,0.1471,0.1449,0.0719,0.1715
58.94,-0.1205,-0.2693,-0.0073,-0.3933
58.96,-0.1568,-0.2378,-0.2354,0.0171
58.98,-0.4185,-0.2171,-0.2835,-0.2538
59.0,-0.3643,-0.2347,-0.3829,-0.1352
59.02,-0.7959,-0.1858,-0.3543,-0.294
59.04,-0.4334,-0.2028,-0.3371,-0.6091
59.06,-0.6468,-0.2496,-0.084,-0.5346
59.08,-0.216,-0.3254,-0.4297,-0.4603
59.1,-0.4606,-0.1346,-0.4023,-0.621
59.12,-0.4266,-0.1844,-0.1563,-0.0047
59.14,-0.5877,-0.1672,-0.312,-0.2806
59.16,-0.1995,0.0334,-0.3103,-0.2607
59.18,-0.2965,-0.1673,-0.1353,-0.2231
59.2,-0.6633,-0.2623,-0.0466,-0.2531
59.22,-0.143,-0.0854,-0.0347,0.2132
59.24,-0.1117,0.0318,-0.1768,-0.468
59.26,-0.0237,-0.0519,-0.1934,-0.1859
59.28,0.0387,0.0284,0.067,-0.2646
59.3,-0.0008,0.0951,0.0849,-0.0813
59.32,-0.1875,0.0705,-0.144,0.0887
59.34,0.0048,-0.0588,-0.0211,0.2494
59.36,-0.0342,-0.098,-0.1296,-0.1235
59.38,-0.0523,0.0867,-0.0489,-0.2418
59.4,-0.122,0.1601,0.1288,-0.096
59.42,-0.0018,0.1288,-0.0682,0.2803
59.44,-0.1518,-0.157,0.1223,0.0898
59.46,0.0562,-0.0799,-0.0637,-0.276
59.48,0.3805,-0.0935,-0.1315,0.2592
59.5,-0.0756,-0.1675,0.1081,0.1839
59.52,0.3176,0.04,0.0585,0.1006
59.54,-0.0504,-0.1868,0.0284,0.0517
59.56,-0.0911,0.1296,-0.046,0.0642
59.58,-0.3411,-0.0491,0.057,-0.1992
59.6,-0.1071,0.0244,-0.1856,-0.1426
59.62,0.0658,-0.1984,0.0976,0.0611
59.64,0.0337,0.1724,0.0928,0.1836
59.66,-0.2752,0.2176,-0.1402,-0.1021
59.68,0.0039,0.1803,-0.0302,-0.0358
59.7,0.041,-0.0462,0.1792,0.3121
59.72,-0.1022,-0.0574,-0.0481,0.1067
59.74,-0.1078,-0.1525,0.1507,0.1122
59.76,0.128,0.2342,-0.0272,0.1834
59.78,-0.0309,-0.1526,0.0629,0.1149
59.8,-0.0786,0.0366,0.2544,0.0466
59.82,-0.0498,0.0299,-0.0842,0.0313
59.84,0.0097,-0.0199,-0.0791,-0.0794
59.86,0.1155,0.0959,-0.0121,0.0198
59.88,-0.4048,0.0475,-0.0194,0.2721
59.9,-0.1021,0.1218,0.0607,0.1182
59.92,-0.0316,-0.1463,0.0781,0.0971
59.94,0.1436,-0.051,0.0911,-0.0352
59.96,-0.0716,0.1884,-0.172,0.2488
59.98,-0.1183,0.0753,0.0367,0.3694
