sample_id,phase,station,split,reference_time_s,action,risk,selected_time_s,auto_capable,verdict
XO.LA29..HH.2018.07.29.08.45.00,S,LA29,main,55.97,FUSE,13.3,55.56,True,correct
XO.WD46..HH.2018.07.29.10.43.22,P,WD46,main,45.0,ABSTAIN,50.0,,False,no_pick
XO.WD50..HH.2018.07.29.10.43.41,P,WD50,main,45.0,ROUTE,21.3,45.07,True,correct
XO.WD50..HH.2018.07.29.10.43.41,S,WD50,main,64.9,ROUTE,21.3,65.5,True,correct
XO.WD49..HH.2018.07.29.10.43.46,P,WD49,holdout,45.0,ROUTE,26.3,44.72,True,correct
XO.WD49..HH.2018.07.29.10.43.46,S,WD49,holdout,67.74,ROUTE,26.3,67.47,True,correct
XO.LT06..HH.2018.07.29.10.49.58,P,LT06,main,45.0,FUSE,4.3,44.98,True,correct
XO.LT06..HH.2018.07.29.10.49.58,S,LT06,main,52.98,FUSE,4.3,53.28,True,correct
XO.WD51..HH.2018.07.29.10.50.19,P,WD51,main,45.0,ROUTE,21.3,44.91,True,correct
XO.LT17..HH.2018.07.29.14.28.17,P,LT17,main,45.0,FUSE,18.6,44.81,True,correct
XO.LT17..HH.2018.07.29.14.28.17,S,LT17,main,51.0,FUSE,6.3,51.07,True,correct
XO.LA39..HH.2018.07.31.05.39.22,P,LA39,main,44.99,FUSE,0.0,45.29,True,correct
XO.LA39..HH.2018.07.31.05.39.22,S,LA39,main,60.8,FUSE,0.0,60.85,True,correct
XO.WD50..HH.2018.07.31.05.39.24,P,WD50,main,44.99,ROUTE,26.3,44.67,True,correct
XO.WD50..HH.2018.07.31.05.39.24,S,WD50,main,61.14,ROUTE,26.3,61.46,True,correct
XO.LD40..HH.2018.07.31.16.56.54,S,LD40,holdout,45.0,ROUTE,26.3,45.32,True,correct
XO.WD69..HH.2018.07.31.19.21.34,P,WD69,main,44.99,ROUTE,21.3,44.97,True,correct
XO.WD69..HH.2018.07.31.19.21.34,S,WD69,main,55.11,ROUTE,21.3,54.99,True,correct
XO.LD44..HH.2018.07.31.19.21.36,P,LD44,main,44.99,ROUTE,21.3,44.73,True,correct
XO.LD44..HH.2018.07.31.19.21.36,S,LD44,main,56.18,ROUTE,21.3,56.31,True,correct
XO.LT01..HH.2018.07.31.23.15.16,S,LT01,main,45.0,FUSE,22.3,45.06,True,correct
XO.LA39..HH.2018.07.31.13.47.53,P,LA39,holdout,45.0,FUSE,1.0,37.32,True,wrong
