sample_id,phase,station,split,truth_s,selected_time_s,action,risk,verdict,auto_at_50pct,snr_db,gap_ratio,clipping_ratio,missing_channels,config_version,config_hash
XO.LT14..HH.2018.07.24.15.50.44,P,LT14,main,44.99,45.5,FUSE,4.3,wrong,NOT_EVALUABLE,12.2,0.25,0.0028,E,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD68..HH.2018.07.24.15.50.55,P,WD68,main,44.99,,ABSTAIN,26.3,no_pick,NOT_EVALUABLE,12.3,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD68..HH.2018.07.24.15.50.55,S,WD68,main,68.03,,ABSTAIN,26.3,no_pick,NOT_EVALUABLE,12.3,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD63..HH.2018.07.24.15.50.59,P,WD63,main,44.99,,ABSTAIN,26.3,no_pick,NOT_EVALUABLE,12.7,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD63..HH.2018.07.24.15.50.59,S,WD63,main,71.2,,ABSTAIN,26.3,no_pick,NOT_EVALUABLE,12.7,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD67..HH.2018.07.24.15.51.05,P,WD67,main,45.0,,ABSTAIN,31.3,no_pick,NOT_EVALUABLE,12.8,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD67..HH.2018.07.24.15.51.05,S,WD67,main,75.01,,ABSTAIN,31.3,no_pick,NOT_EVALUABLE,12.8,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD64..HH.2018.07.24.15.51.38,S,WD64,main,45.0,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,11.0,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD55..HH.2018.07.24.04.19.19,S,WD55,holdout,44.99,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,14.1,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LT13..HH.2018.07.24.04.13.05,S,LT13,main,53.16,54.26,FUSE,0.0,wrong,NOT_EVALUABLE,11.6,0.0,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LT16..HH.2018.07.24.04.13.08,P,LT16,main,45.0,,ABSTAIN,29.3,no_pick,NOT_EVALUABLE,23.6,0.75,0.0001,N|E,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD46..HH.2018.07.24.20.21.13,P,WD46,main,44.99,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,9.2,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD56..HH.2018.07.24.20.21.44,P,WD56,holdout,44.99,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,15.0,0.25,0.0003,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WS74..HH.2018.07.25.04.07.49,P,WS74,main,44.99,,ABSTAIN,31.3,no_pick,NOT_EVALUABLE,14.6,0.25,0.0007,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD68..HH.2018.07.25.04.07.52,P,WD68,main,45.0,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,10.5,0.25,0.0002,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LA28..HH.2018.07.25.21.38.27,P,LA28,main,44.99,,ABSTAIN,32.8,no_pick,NOT_EVALUABLE,15.7,0.25,0.0007,E,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LA28..HH.2018.07.25.21.38.27,S,LA28,main,71.2,,ABSTAIN,46.3,no_pick,NOT_EVALUABLE,15.7,0.25,0.0007,E,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD66..HH.2018.07.25.21.37.52,P,WD66,main,44.99,,ABSTAIN,27.8,no_pick,NOT_EVALUABLE,12.8,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LD44..HH.2018.07.25.21.37.59,S,LD44,holdout,52.26,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,23.7,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LT20..HH.2018.07.25.21.38.17,P,LT20,holdout,44.99,,ABSTAIN,26.3,no_pick,NOT_EVALUABLE,16.2,0.25,0.0007,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LA25..HH.2018.07.25.21.38.31,P,LA25,main,44.99,,ABSTAIN,14.3,no_pick,NOT_EVALUABLE,14.3,0.25,0.0027,E,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LD44..HH.2018.07.25.18.33.58,S,LD44,holdout,52.17,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,15.2,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD68..HH.2018.07.25.18.33.58,P,WD68,main,44.99,,ABSTAIN,7.8,no_pick,NOT_EVALUABLE,20.1,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD68..HH.2018.07.25.18.33.58,S,WD68,main,52.23,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,20.1,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD52..HH.2018.07.25.18.34.03,P,WD52,holdout,44.99,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,13.8,0.25,0.0037,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD52..HH.2018.07.25.18.34.03,S,WD52,holdout,54.14,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,13.8,0.25,0.0037,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LD40..HH.2018.07.26.10.55.02,P,LD40,main,44.99,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,12.0,0.25,0.0005,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LD40..HH.2018.07.26.10.55.02,S,LD40,main,66.85,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,12.0,0.25,0.0005,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD70..HH.2018.07.26.10.54.53,P,WD70,main,44.99,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,15.8,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LA29..HH.2018.07.26.11.38.26,S,LA29,holdout,45.0,,ABSTAIN,6.0,no_pick,NOT_EVALUABLE,5.7,0.0,0.0006,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LA29..HH.2018.07.26.08.11.03,P,LA29,main,45.0,46.515,FUSE,1.0,wrong,NOT_EVALUABLE,3.6,0.0,0.0004,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LA26..HH.2018.07.26.08.11.23,S,LA26,main,45.0,,ABSTAIN,6.3,no_pick,NOT_EVALUABLE,0.4,0.0,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD50..HH.2018.07.26.15.26.07,P,WD50,main,45.0,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,10.7,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD50..HH.2018.07.26.15.26.07,S,WD50,main,67.02,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,10.7,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LD38..HH.2018.07.26.15.26.05,P,LD38,main,44.99,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,12.5,0.25,0.0007,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LD38..HH.2018.07.26.15.26.05,S,LD38,main,65.62,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,12.5,0.25,0.0007,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LA25..HH.2018.07.27.17.13.11,P,LA25,holdout,44.99,,ABSTAIN,22.8,no_pick,NOT_EVALUABLE,11.7,0.25,0.0003,E,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LA25..HH.2018.07.27.17.13.11,S,LA25,holdout,77.24,,ABSTAIN,22.8,no_pick,NOT_EVALUABLE,11.7,0.25,0.0003,E,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD51..HH.2018.07.27.17.13.32,S,WD51,main,44.99,,ABSTAIN,26.3,no_pick,NOT_EVALUABLE,12.0,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LA23..HH.2018.07.27.17.13.42,S,LA23,main,45.0,,ABSTAIN,48.3,no_pick,NOT_EVALUABLE,0.8,0.0,0.0008,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD56..HH.2018.07.27.22.32.10,P,WD56,holdout,45.0,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,12.8,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD46..HH.2018.07.27.00.53.08,P,WD46,main,45.0,,ABSTAIN,27.3,no_pick,NOT_EVALUABLE,7.4,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD70..HH.2018.07.27.00.53.16,P,WD70,holdout,45.0,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,15.7,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD70..HH.2018.07.27.00.53.16,S,WD70,holdout,59.18,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,15.7,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD54..HH.2018.07.27.00.53.02,P,WD54,main,45.0,,ABSTAIN,27.8,no_pick,NOT_EVALUABLE,24.4,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD54..HH.2018.07.27.00.53.02,S,WD54,main,49.69,,ABSTAIN,27.8,no_pick,NOT_EVALUABLE,24.4,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WS72..HH.2018.07.27.12.47.55,P,WS72,holdout,44.99,,ABSTAIN,31.3,no_pick,NOT_EVALUABLE,10.1,0.25,0.0002,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD50..HH.2018.07.27.13.49.07,P,WD50,main,45.0,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,11.0,0.25,0.0004,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD50..HH.2018.07.27.13.49.07,S,WD50,main,66.28,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,11.0,0.25,0.0004,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD70..HH.2018.07.27.14.45.35,P,WD70,main,44.99,,ABSTAIN,31.3,no_pick,NOT_EVALUABLE,17.4,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD70..HH.2018.07.27.14.45.35,S,WD70,main,60.82,,ABSTAIN,31.3,no_pick,NOT_EVALUABLE,17.4,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WS72..HH.2018.07.27.14.45.38,P,WS72,main,44.99,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,11.1,0.25,0.0004,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WS72..HH.2018.07.27.14.45.38,S,WS72,main,62.39,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,11.1,0.25,0.0004,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LT07..HH.2018.07.27.17.42.34,S,LT07,main,44.99,,ABSTAIN,38.5,no_pick,NOT_EVALUABLE,8.7,0.0,0.0016,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LT20..HH.2018.07.27.20.02.37,P,LT20,main,44.99,,ABSTAIN,44.8,no_pick,NOT_EVALUABLE,16.7,0.25,0.0057,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LT20..HH.2018.07.27.20.02.37,S,LT20,main,52.82,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,16.7,0.25,0.0057,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LA33..HH.2018.07.28.12.21.59,P,LA33,holdout,44.99,,ABSTAIN,5.0,no_pick,NOT_EVALUABLE,10.9,0.0,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD50..HH.2018.07.28.03.44.40,P,WD50,holdout,44.99,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,12.5,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD50..HH.2018.07.28.03.44.40,S,WD50,holdout,62.09,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,12.5,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WS72..HH.2018.07.28.03.44.35,P,WS72,main,45.0,,ABSTAIN,31.3,no_pick,NOT_EVALUABLE,16.1,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WS72..HH.2018.07.28.03.44.35,S,WS72,main,58.7,,ABSTAIN,31.3,no_pick,NOT_EVALUABLE,16.1,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LT20..HH.2018.07.28.05.28.40,P,LT20,holdout,45.0,,ROUTE,31.3,no_pick,NOT_EVALUABLE,16.5,0.25,0.0003,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD70..HH.2018.07.28.06.04.54,P,WD70,main,44.99,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,13.6,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD54..HH.2018.07.28.06.04.55,S,WD54,main,44.99,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,14.1,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LA39..HH.2018.07.28.06.14.22,P,LA39,main,45.0,,ABSTAIN,11.0,no_pick,NOT_EVALUABLE,4.5,0.0,0.0013,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WS71..HH.2018.07.29.12.23.26,S,WS71,main,67.88,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,14.3,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD54..HH.2018.07.29.12.16.32,P,WD54,holdout,45.0,,ABSTAIN,44.8,no_pick,NOT_EVALUABLE,24.4,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD54..HH.2018.07.29.12.16.32,S,WD54,holdout,50.84,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,24.4,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LT07..HH.2018.07.30.11.33.29,P,LT07,main,45.0,,ABSTAIN,5.0,no_pick,NOT_EVALUABLE,9.9,0.0,0.0004,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD58..HH.2018.07.30.11.33.55,P,WD58,holdout,44.99,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,18.8,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD58..HH.2018.07.30.11.33.55,S,WD58,holdout,73.15,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,18.8,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WS75..HH.2018.07.30.11.34.05,P,WS75,main,44.99,,ABSTAIN,36.3,no_pick,NOT_EVALUABLE,9.4,0.25,0.0007,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WS75..HH.2018.07.30.11.34.05,S,WS75,main,80.62,,ABSTAIN,36.3,no_pick,NOT_EVALUABLE,9.4,0.25,0.0007,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WS72..HH.2018.07.30.23.50.10,P,WS72,main,44.99,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,20.8,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WS72..HH.2018.07.30.23.50.10,S,WS72,main,60.58,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,20.8,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WS71..HH.2018.07.30.23.50.19,P,WS71,main,44.99,,ABSTAIN,26.3,no_pick,NOT_EVALUABLE,16.0,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LD41..HH.2018.07.30.23.50.28,P,LD41,main,44.99,,ABSTAIN,26.3,no_pick,NOT_EVALUABLE,14.1,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD53..HH.2018.07.30.12.27.58,P,WD53,main,45.0,,ABSTAIN,36.3,no_pick,NOT_EVALUABLE,11.9,0.25,0.0006,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WS71..HH.2018.07.30.12.28.04,S,WS71,main,45.0,,ROUTE,46.3,no_pick,NOT_EVALUABLE,13.5,0.25,0.0005,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LT01..HH.2018.07.31.12.25.28,P,LT01,holdout,45.0,28.24,FUSE,10.0,wrong,NOT_EVALUABLE,11.0,0.0,0.0059,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LD38..HH.2018.07.31.12.25.39,S,LD38,main,45.0,,ABSTAIN,31.3,no_pick,NOT_EVALUABLE,11.8,0.25,0.0008,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD57..HH.2018.07.31.12.25.44,P,WD57,main,45.0,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,14.4,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD46..HH.2018.07.31.12.44.00,P,WD46,main,44.99,,ABSTAIN,50.0,no_pick,NOT_EVALUABLE,7.3,0.25,0.0003,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WS72..HH.2018.07.31.12.44.12,P,WS72,main,44.99,,ABSTAIN,31.3,no_pick,NOT_EVALUABLE,22.8,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WS72..HH.2018.07.31.12.44.12,S,WS72,main,60.51,,ABSTAIN,31.3,no_pick,NOT_EVALUABLE,22.8,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LA39..HH.2018.07.31.06.49.44,P,LA39,main,45.0,,ABSTAIN,5.0,no_pick,NOT_EVALUABLE,8.6,0.0,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD57..HH.2018.07.31.06.59.56,P,WD57,main,44.99,,ABSTAIN,26.3,no_pick,NOT_EVALUABLE,13.0,0.25,0.0007,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD57..HH.2018.07.31.06.59.56,S,WD57,main,77.2,,ABSTAIN,26.3,no_pick,NOT_EVALUABLE,13.0,0.25,0.0007,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD70..HH.2018.07.31.06.59.30,P,WD70,holdout,44.99,,ABSTAIN,31.3,no_pick,NOT_EVALUABLE,20.7,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD70..HH.2018.07.31.06.59.30,S,WD70,holdout,58.65,,ABSTAIN,31.3,no_pick,NOT_EVALUABLE,20.7,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD48..HH.2018.07.31.06.59.34,P,WD48,main,44.99,,ABSTAIN,7.8,no_pick,NOT_EVALUABLE,9.9,0.25,0.0002,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD48..HH.2018.07.31.06.59.34,S,WD48,main,61.67,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,9.9,0.25,0.0002,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD49..HH.2018.07.31.06.59.43,P,WD49,main,44.99,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,10.4,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.LA39..HH.2018.07.31.07.01.07,S,LA39,holdout,45.0,,ABSTAIN,6.0,no_pick,NOT_EVALUABLE,4.5,0.0,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WS71..HH.2018.07.31.07.01.27,S,WS71,main,45.0,,ABSTAIN,31.3,no_pick,NOT_EVALUABLE,11.4,0.25,0.0005,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD70..HH.2018.07.31.07.03.13,S,WD70,main,45.0,,ABSTAIN,41.3,no_pick,NOT_EVALUABLE,12.9,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD49..HH.2018.07.31.09.40.21,P,WD49,main,45.0,,ABSTAIN,26.3,no_pick,NOT_EVALUABLE,10.4,0.25,0.0003,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD46..HH.2018.07.31.09.59.37,P,WD46,main,45.0,,ABSTAIN,22.3,no_pick,NOT_EVALUABLE,7.1,0.25,0.0002,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD48..HH.2018.07.31.09.59.54,P,WD48,main,44.99,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,17.7,0.25,0.0023,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD48..HH.2018.07.31.09.59.54,S,WD48,main,62.27,,ABSTAIN,21.3,no_pick,NOT_EVALUABLE,17.7,0.25,0.0023,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD57..HH.2018.07.31.10.03.11,P,WD57,main,45.0,,ABSTAIN,26.3,no_pick,NOT_EVALUABLE,13.5,0.25,0.0006,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD51..HH.2018.07.31.11.50.35,P,WD51,main,45.0,,ABSTAIN,31.3,no_pick,NOT_EVALUABLE,8.5,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WD51..HH.2018.07.31.11.50.35,S,WD51,main,65.67,,ABSTAIN,31.3,no_pick,NOT_EVALUABLE,8.5,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WS72..HH.2018.07.31.12.34.17,S,WS72,holdout,44.99,,ABSTAIN,31.3,no_pick,NOT_EVALUABLE,13.6,0.25,0.0001,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
XO.WS71..HH.2018.07.31.12.34.35,S,WS71,main,44.99,,ABSTAIN,26.3,no_pick,NOT_EVALUABLE,13.7,0.25,0.0007,,semifinal_v1.5.1,58011ddcaeaa2160bc51d32f50f956ca8ea552ed98363eaef11d301276495815
